Averaging Time (tau),Allan Deviation
14,0.000246564
14.01,0.000246639
14.02,0.000246714
14.03,0.000246789
14.04,0.000246865
14.05,0.00024694
14.06,0.000247015
14.07,0.000247091
14.08,0.000247166
14.09,0.000247242
14.1,0.000247317
14.11,0.000247393
14.12,0.000247468
14.13,0.000247544
14.14,0.000247619
14.15,0.000247695
14.16,0.000247771
14.17,0.000247846
14.18,0.000247922
14.19,0.000247998
14.2,0.000248073
14.21,0.000248149
14.22,0.000248225
14.23,0.0002483
14.24,0.000248376
14.25,0.000248452
14.26,0.000248527
14.27,0.000248603
14.28,0.000248679
14.29,0.000248755
14.3,0.00024883
14.31,0.000248906
14.32,0.000248982
14.33,0.000249058
14.34,0.000249134
14.35,0.000249209
14.36,0.000249285
14.37,0.000249361
14.38,0.000249437
14.39,0.000249513
14.4,0.000249589
14.41,0.000249664
14.42,0.00024974
14.43,0.000249816
14.44,0.000249892
14.45,0.000249968
14.46,0.000250044
14.47,0.000250121
14.48,0.000250197
14.49,0.000250273
14.5,0.000250349
14.51,0.000250425
14.52,0.000250502
14.53,0.000250578
14.54,0.000250654
14.55,0.00025073
14.56,0.000250807
14.57,0.000250883
14.58,0.00025096
14.59,0.000251036
14.6,0.000251112
14.61,0.000251189
14.62,0.000251265
14.63,0.000251342
14.64,0.000251418
14.65,0.000251495
14.66,0.000251572
14.67,0.000251648
14.68,0.000251725
14.69,0.000251802
14.7,0.000251878
14.71,0.000251955
14.72,0.000252032
14.73,0.000252108
14.74,0.000252185
14.75,0.000252262
14.76,0.000252339
14.77,0.000252415
14.78,0.000252492
14.79,0.000252569
14.8,0.000252646
14.81,0.000252722
14.82,0.000252799
14.83,0.000252876
14.84,0.000252953
14.85,0.00025303
14.86,0.000253106
14.87,0.000253183
14.88,0.00025326
14.89,0.000253337
14.9,0.000253414
14.91,0.000253491
14.92,0.000253568
14.93,0.000253645
14.94,0.000253722
14.95,0.000253799
14.96,0.000253876
14.97,0.000253953
14.98,0.00025403
14.99,0.000254107
15,0.000254184
15.01,0.000254261
15.02,0.000254338
15.03,0.000254415
15.04,0.000254492
15.05,0.000254569
15.06,0.000254646
15.07,0.000254723
15.08,0.0002548
15.09,0.000254877
15.1,0.000254954
15.11,0.000255031
15.12,0.000255108
15.13,0.000255185
15.14,0.000255262
15.15,0.000255339
15.16,0.000255416
15.17,0.000255493
15.18,0.00025557
15.19,0.000255647
15.2,0.000255724
15.21,0.000255802
15.22,0.000255879
15.23,0.000255956
15.24,0.000256033
15.25,0.00025611
15.26,0.000256187
15.27,0.000256265
15.28,0.000256342
15.29,0.000256419
15.3,0.000256496
15.31,0.000256574
15.32,0.000256651
15.33,0.000256728
15.34,0.000256806
15.35,0.000256883
15.36,0.00025696
15.37,0.000257038
15.38,0.000257115
15.39,0.000257192
15.4,0.00025727
15.41,0.000257347
15.42,0.000257424
15.43,0.000257502
15.44,0.000257579
15.45,0.000257656
15.46,0.000257733
15.47,0.000257811
15.48,0.000257888
15.49,0.000257965
15.5,0.000258043
15.51,0.00025812
15.52,0.000258197
15.53,0.000258275
15.54,0.000258352
15.55,0.00025843
15.56,0.000258507
15.57,0.000258585
15.58,0.000258662
15.59,0.000258739
15.6,0.000258817
15.61,0.000258894
15.62,0.000258971
15.63,0.000259049
15.64,0.000259126
15.65,0.000259204
15.66,0.000259281
15.67,0.000259359
15.68,0.000259436
15.69,0.000259514
15.7,0.000259591
15.71,0.000259669
15.72,0.000259746
15.73,0.000259824
15.74,0.000259901
15.75,0.000259979
15.76,0.000260056
15.77,0.000260134
15.78,0.000260211
15.79,0.000260289
15.8,0.000260367
15.81,0.000260444
15.82,0.000260522
15.83,0.000260599
15.84,0.000260677
15.85,0.000260754
15.86,0.000260832
15.87,0.00026091
15.88,0.000260987
15.89,0.000261065
15.9,0.000261142
15.91,0.00026122
15.92,0.000261297
15.93,0.000261375
15.94,0.000261452
15.95,0.00026153
15.96,0.000261607
15.97,0.000261685
15.98,0.000261763
15.99,0.00026184
16,0.000261918
16.01,0.000261995
16.02,0.000262073
16.03,0.000262151
16.04,0.000262228
16.05,0.000262306
16.06,0.000262383
16.07,0.000262461
16.08,0.000262539
16.09,0.000262616
16.1,0.000262694
16.11,0.000262772
16.12,0.000262849
16.13,0.000262927
16.14,0.000263005
16.15,0.000263083
16.16,0.00026316
16.17,0.000263238
16.18,0.000263316
16.19,0.000263394
16.2,0.000263471
16.21,0.000263549
16.22,0.000263627
16.23,0.000263704
16.24,0.000263782
16.25,0.00026386
16.26,0.000263937
16.27,0.000264015
16.28,0.000264093
16.29,0.00026417
16.3,0.000264248
16.31,0.000264326
16.32,0.000264404
16.33,0.000264481
16.34,0.000264559
16.35,0.000264637
16.36,0.000264715
16.37,0.000264792
16.38,0.00026487
16.39,0.000264948
16.4,0.000265026
16.41,0.000265104
16.42,0.000265182
16.43,0.00026526
16.44,0.000265338
16.45,0.000265415
16.46,0.000265493
16.47,0.000265571
16.48,0.000265649
16.49,0.000265727
16.5,0.000265805
16.51,0.000265882
16.52,0.00026596
16.53,0.000266038
16.54,0.000266116
16.55,0.000266193
16.56,0.000266271
16.57,0.000266349
16.58,0.000266426
16.59,0.000266504
16.6,0.000266582
16.61,0.00026666
16.62,0.000266737
16.63,0.000266815
16.64,0.000266893
16.65,0.00026697
16.66,0.000267048
16.67,0.000267126
16.68,0.000267204
16.69,0.000267281
16.7,0.000267359
16.71,0.000267437
16.72,0.000267514
16.73,0.000267592
16.74,0.00026767
16.75,0.000267747
16.76,0.000267825
16.77,0.000267903
16.78,0.00026798
16.79,0.000268058
16.8,0.000268136
16.81,0.000268213
16.82,0.000268291
16.83,0.000268368
16.84,0.000268446
16.85,0.000268523
16.86,0.000268601
16.87,0.000268678
16.88,0.000268756
16.89,0.000268833
16.9,0.00026891
16.91,0.000268988
16.92,0.000269065
16.93,0.000269142
16.94,0.00026922
16.95,0.000269297
16.96,0.000269374
16.97,0.000269451
16.98,0.000269529
16.99,0.000269606
17,0.000269683
17.01,0.00026976
17.02,0.000269838
17.03,0.000269915
17.04,0.000269992
17.05,0.00027007
17.06,0.000270147
17.07,0.000270224
17.08,0.000270302
17.09,0.000270379
17.1,0.000270456
17.11,0.000270534
17.12,0.000270611
17.13,0.000270688
17.14,0.000270766
17.15,0.000270843
17.16,0.000270921
17.17,0.000270998
17.18,0.000271075
17.19,0.000271153
17.2,0.00027123
17.21,0.000271307
17.22,0.000271385
17.23,0.000271462
17.24,0.00027154
17.25,0.000271617
17.26,0.000271694
17.27,0.000271772
17.28,0.000271849
17.29,0.000271926
17.3,0.000272003
17.31,0.000272081
17.32,0.000272158
17.33,0.000272235
17.34,0.000272312
17.35,0.00027239
17.36,0.000272467
17.37,0.000272544
17.38,0.000272621
17.39,0.000272699
17.4,0.000272776
17.41,0.000272853
17.42,0.00027293
17.43,0.000273007
17.44,0.000273084
17.45,0.000273161
17.46,0.000273238
17.47,0.000273315
17.48,0.000273392
17.49,0.000273469
17.5,0.000273546
17.51,0.000273624
17.52,0.000273701
17.53,0.000273778
17.54,0.000273855
17.55,0.000273932
17.56,0.000274009
17.57,0.000274086
17.58,0.000274163
17.59,0.00027424
17.6,0.000274317
17.61,0.000274394
17.62,0.000274471
17.63,0.000274548
17.64,0.000274625
17.65,0.000274702
17.66,0.000274779
17.67,0.000274856
17.68,0.000274932
17.69,0.000275009
17.7,0.000275086
17.71,0.000275163
17.72,0.00027524
17.73,0.000275317
17.74,0.000275394
17.75,0.000275471
17.76,0.000275548
17.77,0.000275625
17.78,0.000275701
17.79,0.000275778
17.8,0.000275855
17.81,0.000275932
17.82,0.000276009
17.83,0.000276086
17.84,0.000276163
17.85,0.000276239
17.86,0.000276316
17.87,0.000276393
17.88,0.00027647
17.89,0.000276547
17.9,0.000276624
17.91,0.0002767
17.92,0.000276777
17.93,0.000276854
17.94,0.000276931
17.95,0.000277008
17.96,0.000277084
17.97,0.000277161
17.98,0.000277238
17.99,0.000277315
18,0.000277391
18.01,0.000277468
18.02,0.000277545
18.03,0.000277621
18.04,0.000277698
18.05,0.000277775
18.06,0.000277852
18.07,0.000277928
18.08,0.000278005
18.09,0.000278082
18.1,0.000278158
18.11,0.000278235
18.12,0.000278312
18.13,0.000278388
18.14,0.000278465
18.15,0.000278542
18.16,0.000278619
18.17,0.000278695
18.18,0.000278772
18.19,0.000278849
18.2,0.000278925
18.21,0.000279002
18.22,0.000279079
18.23,0.000279156
18.24,0.000279232
18.25,0.000279309
18.26,0.000279386
18.27,0.000279462
18.28,0.000279539
18.29,0.000279616
18.3,0.000279693
18.31,0.000279769
18.32,0.000279846
18.33,0.000279923
18.34,0.000279999
18.35,0.000280076
18.36,0.000280153
18.37,0.000280229
18.38,0.000280306
18.39,0.000280382
18.4,0.000280459
18.41,0.000280536
18.42,0.000280613
18.43,0.000280689
18.44,0.000280766
18.45,0.000280843
18.46,0.00028092
18.47,0.000280997
18.48,0.000281073
18.49,0.00028115
18.5,0.000281227
18.51,0.000281304
18.52,0.00028138
18.53,0.000281457
18.54,0.000281534
18.55,0.000281611
18.56,0.000281688
18.57,0.000281765
18.58,0.000281841
18.59,0.000281918
18.6,0.000281995
18.61,0.000282072
18.62,0.000282149
18.63,0.000282226
18.64,0.000282302
18.65,0.000282379
18.66,0.000282456
18.67,0.000282533
18.68,0.00028261
18.69,0.000282686
18.7,0.000282763
18.71,0.00028284
18.72,0.000282917
18.73,0.000282994
18.74,0.00028307
18.75,0.000283147
18.76,0.000283224
18.77,0.000283301
18.78,0.000283377
18.79,0.000283454
18.8,0.000283531
18.81,0.000283608
18.82,0.000283684
18.83,0.000283761
18.84,0.000283838
18.85,0.000283914
18.86,0.000283991
18.87,0.000284068
18.88,0.000284144
18.89,0.000284221
18.9,0.000284298
18.91,0.000284374
18.92,0.000284451
18.93,0.000284527
18.94,0.000284604
18.95,0.00028468
18.96,0.000284757
18.97,0.000284833
18.98,0.00028491
18.99,0.000284986
19,0.000285063
19.01,0.000285139
19.02,0.000285215
19.03,0.000285292
19.04,0.000285368
19.05,0.000285445
19.06,0.000285521
19.07,0.000285597
19.08,0.000285674
19.09,0.00028575
19.1,0.000285826
19.11,0.000285903
19.12,0.000285979
19.13,0.000286056
19.14,0.000286132
19.15,0.000286208
19.16,0.000286285
19.17,0.000286361
19.18,0.000286437
19.19,0.000286513
19.2,0.00028659
19.21,0.000286666
19.22,0.000286742
19.23,0.000286819
19.24,0.000286895
19.25,0.000286971
19.26,0.000287047
19.27,0.000287123
19.28,0.000287199
19.29,0.000287276
19.3,0.000287352
19.31,0.000287428
19.32,0.000287504
19.33,0.00028758
19.34,0.000287656
19.35,0.000287732
19.36,0.000287808
19.37,0.000287885
19.38,0.000287961
19.39,0.000288037
19.4,0.000288113
19.41,0.000288189
19.42,0.000288265
19.43,0.000288341
19.44,0.000288417
19.45,0.000288493
19.46,0.000288569
19.47,0.000288645
19.48,0.000288721
19.49,0.000288797
19.5,0.000288873
19.51,0.000288949
19.52,0.000289025
19.53,0.000289101
19.54,0.000289177
19.55,0.000289252
19.56,0.000289328
19.57,0.000289404
19.58,0.00028948
19.59,0.000289556
19.6,0.000289632
19.61,0.000289707
19.62,0.000289783
19.63,0.000289859
19.64,0.000289935
19.65,0.00029001
19.66,0.000290086
19.67,0.000290162
19.68,0.000290238
19.69,0.000290313
19.7,0.000290389
19.71,0.000290465
19.72,0.00029054
19.73,0.000290616
19.74,0.000290691
19.75,0.000290767
19.76,0.000290843
19.77,0.000290918
19.78,0.000290994
19.79,0.000291069
19.8,0.000291145
19.81,0.00029122
19.82,0.000291296
19.83,0.000291372
19.84,0.000291447
19.85,0.000291523
19.86,0.000291598
19.87,0.000291674
19.88,0.000291749
19.89,0.000291825
19.9,0.0002919
19.91,0.000291976
19.92,0.000292051
19.93,0.000292126
19.94,0.000292202
19.95,0.000292277
19.96,0.000292352
19.97,0.000292427
19.98,0.000292503
19.99,0.000292578
20,0.000292653
20.01,0.000292729
20.02,0.000292804
20.03,0.000292879
20.04,0.000292954
20.05,0.00029303
20.06,0.000293105
20.07,0.00029318
20.08,0.000293255
20.09,0.000293331
20.1,0.000293406
20.11,0.000293481
20.12,0.000293557
20.13,0.000293632
20.14,0.000293707
20.15,0.000293782
20.16,0.000293858
20.17,0.000293933
20.18,0.000294008
20.19,0.000294083
20.2,0.000294159
20.21,0.000294234
20.22,0.000294309
20.23,0.000294384
20.24,0.000294459
20.25,0.000294535
20.26,0.00029461
20.27,0.000294685
20.28,0.00029476
20.29,0.000294835
20.3,0.000294911
20.31,0.000294986
20.32,0.000295061
20.33,0.000295136
20.34,0.000295211
20.35,0.000295286
20.36,0.000295362
20.37,0.000295437
20.38,0.000295512
20.39,0.000295587
20.4,0.000295662
20.41,0.000295738
20.42,0.000295813
20.43,0.000295888
20.44,0.000295963
20.45,0.000296038
20.46,0.000296113
20.47,0.000296189
20.48,0.000296264
20.49,0.000296339
20.5,0.000296414
20.51,0.000296489
20.52,0.000296565
20.53,0.00029664
20.54,0.000296715
20.55,0.00029679
20.56,0.000296865
20.57,0.00029694
20.58,0.000297016
20.59,0.000297091
20.6,0.000297166
20.61,0.000297241
20.62,0.000297316
20.63,0.000297391
20.64,0.000297466
20.65,0.000297541
20.66,0.000297616
20.67,0.000297691
20.68,0.000297766
20.69,0.000297841
20.7,0.000297916
20.71,0.000297992
20.72,0.000298067
20.73,0.000298141
20.74,0.000298216
20.75,0.000298291
20.76,0.000298366
20.77,0.000298441
20.78,0.000298516
20.79,0.000298591
20.8,0.000298666
20.81,0.000298741
20.82,0.000298816
20.83,0.000298891
20.84,0.000298966
20.85,0.000299041
20.86,0.000299115
20.87,0.00029919
20.88,0.000299265
20.89,0.00029934
20.9,0.000299415
20.91,0.00029949
20.92,0.000299565
20.93,0.00029964
20.94,0.000299714
20.95,0.000299789
20.96,0.000299864
20.97,0.000299939
20.98,0.000300014
20.99,0.000300089
21,0.000300164
21.01,0.000300238
21.02,0.000300313
21.03,0.000300388
21.04,0.000300463
21.05,0.000300538
21.06,0.000300613
21.07,0.000300688
21.08,0.000300763
21.09,0.000300837
21.1,0.000300912
21.11,0.000300987
21.12,0.000301062
21.13,0.000301136
21.14,0.000301211
21.15,0.000301286
21.16,0.000301361
21.17,0.000301435
21.18,0.00030151
21.19,0.000301585
21.2,0.00030166
21.21,0.000301735
21.22,0.000301809
21.23,0.000301884
21.24,0.000301959
21.25,0.000302034
21.26,0.000302109
21.27,0.000302183
21.28,0.000302258
21.29,0.000302333
21.3,0.000302407
21.31,0.000302482
21.32,0.000302557
21.33,0.000302632
21.34,0.000302706
21.35,0.000302781
21.36,0.000302856
21.37,0.00030293
21.38,0.000303005
21.39,0.000303079
21.4,0.000303154
21.41,0.000303229
21.42,0.000303303
21.43,0.000303378
21.44,0.000303453
21.45,0.000303527
21.46,0.000303602
21.47,0.000303676
21.48,0.000303751
21.49,0.000303825
21.5,0.0003039
21.51,0.000303975
21.52,0.000304049
21.53,0.000304124
21.54,0.000304199
21.55,0.000304273
21.56,0.000304348
21.57,0.000304422
21.58,0.000304497
21.59,0.000304571
21.6,0.000304646
21.61,0.000304721
21.62,0.000304795
21.63,0.00030487
21.64,0.000304944
21.65,0.000305019
21.66,0.000305094
21.67,0.000305168
21.68,0.000305243
21.69,0.000305317
21.7,0.000305392
21.71,0.000305467
21.72,0.000305541
21.73,0.000305616
21.74,0.00030569
21.75,0.000305765
21.76,0.000305839
21.77,0.000305914
21.78,0.000305988
21.79,0.000306063
21.8,0.000306137
21.81,0.000306212
21.82,0.000306287
21.83,0.000306361
21.84,0.000306435
21.85,0.00030651
21.86,0.000306584
21.87,0.000306659
21.88,0.000306733
21.89,0.000306808
21.9,0.000306882
21.91,0.000306957
21.92,0.000307031
21.93,0.000307106
21.94,0.00030718
21.95,0.000307255
21.96,0.000307329
21.97,0.000307404
21.98,0.000307478
21.99,0.000307553
22,0.000307627
22.01,0.000307702
22.02,0.000307776
22.03,0.000307851
22.04,0.000307925
22.05,0.000308
22.06,0.000308074
22.07,0.000308149
22.08,0.000308223
22.09,0.000308298
22.1,0.000308372
22.11,0.000308447
22.12,0.000308521
22.13,0.000308596
22.14,0.00030867
22.15,0.000308745
22.16,0.000308819
22.17,0.000308894
22.18,0.000308968
22.19,0.000309043
22.2,0.000309117
22.21,0.000309192
22.22,0.000309266
22.23,0.00030934
22.24,0.000309415
22.25,0.000309489
22.26,0.000309564
22.27,0.000309638
22.28,0.000309713
22.29,0.000309787
22.3,0.000309862
22.31,0.000309936
22.32,0.000310011
22.33,0.000310085
22.34,0.00031016
22.35,0.000310234
22.36,0.000310309
22.37,0.000310383
22.38,0.000310458
22.39,0.000310532
22.4,0.000310607
22.41,0.000310681
22.42,0.000310756
22.43,0.00031083
22.44,0.000310904
22.45,0.000310979
22.46,0.000311053
22.47,0.000311128
22.48,0.000311202
22.49,0.000311277
22.5,0.000311351
22.51,0.000311426
22.52,0.0003115
22.53,0.000311575
22.54,0.000311649
22.55,0.000311724
22.56,0.000311798
22.57,0.000311873
22.58,0.000311947
22.59,0.000312022
22.6,0.000312096
22.61,0.000312171
22.62,0.000312245
22.63,0.000312319
22.64,0.000312394
22.65,0.000312468
22.66,0.000312543
22.67,0.000312617
22.68,0.000312692
22.69,0.000312766
22.7,0.000312841
22.71,0.000312915
22.72,0.00031299
22.73,0.000313064
22.74,0.000313138
22.75,0.000313213
22.76,0.000313287
22.77,0.000313362
22.78,0.000313436
22.79,0.000313511
22.8,0.000313585
22.81,0.000313659
22.82,0.000313734
22.83,0.000313808
22.84,0.000313882
22.85,0.000313957
22.86,0.000314031
22.87,0.000314105
22.88,0.00031418
22.89,0.000314254
22.9,0.000314329
22.91,0.000314403
22.92,0.000314477
22.93,0.000314552
22.94,0.000314626
22.95,0.000314701
22.96,0.000314775
22.97,0.000314849
22.98,0.000314924
22.99,0.000314998
23,0.000315072
23.01,0.000315147
23.02,0.000315221
23.03,0.000315295
23.04,0.00031537
23.05,0.000315444
23.06,0.000315518
23.07,0.000315593
23.08,0.000315667
23.09,0.000315741
23.1,0.000315815
23.11,0.00031589
23.12,0.000315964
23.13,0.000316038
23.14,0.000316112
23.15,0.000316186
23.16,0.000316261
23.17,0.000316335
23.18,0.000316409
23.19,0.000316483
23.2,0.000316557
23.21,0.000316632
23.22,0.000316706
23.23,0.00031678
23.24,0.000316854
23.25,0.000316929
23.26,0.000317003
23.27,0.000317077
23.28,0.000317151
23.29,0.000317225
23.3,0.0003173
23.31,0.000317374
23.32,0.000317448
23.33,0.000317522
23.34,0.000317597
23.35,0.000317671
23.36,0.000317745
23.37,0.000317819
23.38,0.000317893
23.39,0.000317968
23.4,0.000318042
23.41,0.000318116
23.42,0.00031819
23.43,0.000318264
23.44,0.000318338
23.45,0.000318413
23.46,0.000318487
23.47,0.000318561
23.48,0.000318635
23.49,0.000318709
23.5,0.000318783
23.51,0.000318858
23.52,0.000318932
23.53,0.000319006
23.54,0.00031908
23.55,0.000319154
23.56,0.000319228
23.57,0.000319302
23.58,0.000319377
23.59,0.000319451
23.6,0.000319525
23.61,0.000319599
23.62,0.000319673
23.63,0.000319747
23.64,0.000319821
23.65,0.000319896
23.66,0.00031997
23.67,0.000320044
23.68,0.000320118
23.69,0.000320192
23.7,0.000320266
23.71,0.000320341
23.72,0.000320415
23.73,0.000320489
23.74,0.000320563
23.75,0.000320637
23.76,0.000320711
23.77,0.000320785
23.78,0.000320859
23.79,0.000320934
23.8,0.000321008
23.81,0.000321082
23.82,0.000321156
23.83,0.00032123
23.84,0.000321304
23.85,0.000321378
23.86,0.000321452
23.87,0.000321526
23.88,0.0003216
23.89,0.000321674
23.9,0.000321748
23.91,0.000321822
23.92,0.000321896
23.93,0.00032197
23.94,0.000322045
23.95,0.000322119
23.96,0.000322193
23.97,0.000322267
23.98,0.000322341
23.99,0.000322415
24,0.000322489
24.01,0.000322563
24.02,0.000322637
24.03,0.000322711
24.04,0.000322785
24.05,0.000322859
24.06,0.000322933
24.07,0.000323007
24.08,0.000323081
24.09,0.000323155
24.1,0.000323229
24.11,0.000323303
24.12,0.000323377
24.13,0.000323451
24.14,0.000323525
24.15,0.000323599
24.16,0.000323674
24.17,0.000323748
24.18,0.000323822
24.19,0.000323896
24.2,0.00032397
24.21,0.000324044
24.22,0.000324118
24.23,0.000324192
24.24,0.000324266
24.25,0.00032434
24.26,0.000324414
24.27,0.000324488
24.28,0.000324562
24.29,0.000324636
24.3,0.00032471
24.31,0.000324784
24.32,0.000324858
24.33,0.000324932
24.34,0.000325006
24.35,0.00032508
24.36,0.000325154
24.37,0.000325228
24.38,0.000325302
24.39,0.000325376
24.4,0.00032545
24.41,0.000325524
24.42,0.000325597
24.43,0.000325671
24.44,0.000325745
24.45,0.000325819
24.46,0.000325893
24.47,0.000325967
24.48,0.000326041
24.49,0.000326115
24.5,0.000326189
24.51,0.000326263
24.52,0.000326337
24.53,0.00032641
24.54,0.000326484
24.55,0.000326558
24.56,0.000326632
24.57,0.000326706
24.58,0.00032678
24.59,0.000326854
24.6,0.000326927
24.61,0.000327001
24.62,0.000327075
24.63,0.000327149
24.64,0.000327223
24.65,0.000327297
24.66,0.00032737
24.67,0.000327444
24.68,0.000327518
24.69,0.000327592
24.7,0.000327666
24.71,0.00032774
24.72,0.000327814
24.73,0.000327887
24.74,0.000327961
24.75,0.000328035
24.76,0.000328109
24.77,0.000328183
24.78,0.000328257
24.79,0.00032833
24.8,0.000328404
24.81,0.000328478
24.82,0.000328552
24.83,0.000328626
24.84,0.0003287
24.85,0.000328773
24.86,0.000328847
24.87,0.000328921
24.88,0.000328995
24.89,0.000329069
24.9,0.000329143
24.91,0.000329216
24.92,0.00032929
24.93,0.000329364
24.94,0.000329438
24.95,0.000329512
24.96,0.000329585
24.97,0.000329659
24.98,0.000329733
24.99,0.000329807
25,0.00032988
25.01,0.000329954
25.02,0.000330028
25.03,0.000330102
25.04,0.000330175
25.05,0.000330249
25.06,0.000330323
25.07,0.000330397
25.08,0.00033047
25.09,0.000330544
25.1,0.000330618
25.11,0.000330692
25.12,0.000330765
25.13,0.000330839
25.14,0.000330913
25.15,0.000330986
25.16,0.00033106
25.17,0.000331134
25.18,0.000331208
25.19,0.000331281
25.2,0.000331355
25.21,0.000331429
25.22,0.000331502
25.23,0.000331576
25.24,0.00033165
25.25,0.000331723
25.26,0.000331797
25.27,0.000331871
25.28,0.000331944
25.29,0.000332018
25.3,0.000332091
25.31,0.000332165
25.32,0.000332238
25.33,0.000332312
25.34,0.000332386
25.35,0.000332459
25.36,0.000332533
25.37,0.000332606
25.38,0.00033268
25.39,0.000332753
25.4,0.000332827
25.41,0.0003329
25.42,0.000332974
25.43,0.000333048
25.44,0.000333121
25.45,0.000333195
25.46,0.000333268
25.47,0.000333342
25.48,0.000333415
25.49,0.000333489
25.5,0.000333562
25.51,0.000333636
25.52,0.000333709
25.53,0.000333783
25.54,0.000333856
25.55,0.00033393
25.56,0.000334003
25.57,0.000334077
25.58,0.00033415
25.59,0.000334224
25.6,0.000334297
25.61,0.00033437
25.62,0.000334444
25.63,0.000334517
25.64,0.000334591
25.65,0.000334664
25.66,0.000334738
25.67,0.000334811
25.68,0.000334884
25.69,0.000334958
25.7,0.000335031
25.71,0.000335105
25.72,0.000335178
25.73,0.000335251
25.74,0.000335325
25.75,0.000335398
25.76,0.000335472
25.77,0.000335545
25.78,0.000335618
25.79,0.000335692
25.8,0.000335765
25.81,0.000335838
25.82,0.000335912
25.83,0.000335985
25.84,0.000336058
25.85,0.000336132
25.86,0.000336205
