Averaging Time (tau),Allan Deviation
296.8,0.000832912
296.81,0.000832931
296.82,0.00083295
296.83,0.000832968
296.84,0.000832987
296.85,0.000833006
296.86,0.000833025
296.87,0.000833044
296.88,0.000833063
296.89,0.000833082
296.9,0.000833101
296.91,0.00083312
296.92,0.000833139
296.93,0.000833158
296.94,0.000833177
296.95,0.000833196
296.96,0.000833215
296.97,0.000833234
296.98,0.000833253
296.99,0.000833272
297,0.000833291
297.01,0.00083331
297.02,0.000833329
297.03,0.000833348
297.04,0.000833366
297.05,0.000833385
297.06,0.000833404
297.07,0.000833423
297.08,0.000833442
297.09,0.000833461
297.1,0.00083348
297.11,0.000833499
297.12,0.000833518
297.13,0.000833537
297.14,0.000833556
297.15,0.000833575
297.16,0.000833594
297.17,0.000833613
297.18,0.000833631
297.19,0.00083365
297.2,0.000833669
297.21,0.000833688
297.22,0.000833707
297.23,0.000833726
297.24,0.000833745
297.25,0.000833764
297.26,0.000833783
297.27,0.000833802
297.28,0.000833821
297.29,0.000833839
297.3,0.000833858
297.31,0.000833877
297.32,0.000833896
297.33,0.000833915
297.34,0.000833934
297.35,0.000833953
297.36,0.000833972
297.37,0.000833991
297.38,0.00083401
297.39,0.000834028
297.4,0.000834047
297.41,0.000834066
297.42,0.000834085
297.43,0.000834104
297.44,0.000834123
297.45,0.000834142
297.46,0.000834161
297.47,0.00083418
297.48,0.000834198
297.49,0.000834217
297.5,0.000834236
297.51,0.000834255
297.52,0.000834274
297.53,0.000834293
297.54,0.000834312
297.55,0.000834331
297.56,0.000834349
297.57,0.000834368
297.58,0.000834387
297.59,0.000834406
297.6,0.000834425
297.61,0.000834444
297.62,0.000834463
297.63,0.000834481
297.64,0.0008345
297.65,0.000834519
297.66,0.000834538
297.67,0.000834557
297.68,0.000834576
297.69,0.000834595
297.7,0.000834613
297.71,0.000834632
297.72,0.000834651
297.73,0.00083467
297.74,0.000834689
297.75,0.000834708
297.76,0.000834727
297.77,0.000834745
297.78,0.000834764
297.79,0.000834783
297.8,0.000834802
297.81,0.000834821
297.82,0.00083484
297.83,0.000834859
297.84,0.000834877
297.85,0.000834896
297.86,0.000834915
297.87,0.000834934
297.88,0.000834953
297.89,0.000834972
297.9,0.00083499
297.91,0.000835009
297.92,0.000835028
297.93,0.000835047
297.94,0.000835066
297.95,0.000835084
297.96,0.000835103
297.97,0.000835122
297.98,0.000835141
297.99,0.00083516
298,0.000835179
298.01,0.000835197
298.02,0.000835216
298.03,0.000835235
298.04,0.000835254
298.05,0.000835273
298.06,0.000835291
298.07,0.00083531
298.08,0.000835329
298.09,0.000835348
298.1,0.000835367
298.11,0.000835386
298.12,0.000835404
298.13,0.000835423
298.14,0.000835442
298.15,0.000835461
298.16,0.00083548
298.17,0.000835498
298.18,0.000835517
298.19,0.000835536
298.2,0.000835555
298.21,0.000835574
298.22,0.000835592
298.23,0.000835611
298.24,0.00083563
298.25,0.000835649
298.26,0.000835668
298.27,0.000835686
298.28,0.000835705
298.29,0.000835724
298.3,0.000835743
298.31,0.000835762
298.32,0.00083578
298.33,0.000835799
298.34,0.000835818
298.35,0.000835837
298.36,0.000835855
298.37,0.000835874
298.38,0.000835893
298.39,0.000835912
298.4,0.000835931
298.41,0.000835949
298.42,0.000835968
298.43,0.000835987
298.44,0.000836006
298.45,0.000836024
298.46,0.000836043
298.47,0.000836062
298.48,0.000836081
298.49,0.000836099
298.5,0.000836118
298.51,0.000836137
298.52,0.000836156
298.53,0.000836174
298.54,0.000836193
298.55,0.000836212
298.56,0.000836231
298.57,0.000836249
298.58,0.000836268
298.59,0.000836287
298.6,0.000836306
298.61,0.000836324
298.62,0.000836343
298.63,0.000836362
298.64,0.000836381
298.65,0.000836399
298.66,0.000836418
298.67,0.000836437
298.68,0.000836456
298.69,0.000836474
298.7,0.000836493
298.71,0.000836512
298.72,0.00083653
298.73,0.000836549
298.74,0.000836568
298.75,0.000836587
298.76,0.000836605
298.77,0.000836624
298.78,0.000836643
298.79,0.000836661
298.8,0.00083668
298.81,0.000836699
298.82,0.000836718
298.83,0.000836736
298.84,0.000836755
298.85,0.000836774
298.86,0.000836792
298.87,0.000836811
298.88,0.00083683
298.89,0.000836849
298.9,0.000836867
298.91,0.000836886
298.92,0.000836905
298.93,0.000836923
298.94,0.000836942
298.95,0.000836961
298.96,0.000836979
298.97,0.000836998
298.98,0.000837017
298.99,0.000837036
299,0.000837054
299.01,0.000837073
299.02,0.000837092
299.03,0.00083711
299.04,0.000837129
299.05,0.000837148
299.06,0.000837166
299.07,0.000837185
299.08,0.000837204
299.09,0.000837222
299.1,0.000837241
299.11,0.00083726
299.12,0.000837278
299.13,0.000837297
299.14,0.000837316
299.15,0.000837335
299.16,0.000837353
299.17,0.000837372
299.18,0.000837391
299.19,0.000837409
299.2,0.000837428
299.21,0.000837447
299.22,0.000837465
299.23,0.000837484
299.24,0.000837503
299.25,0.000837521
299.26,0.00083754
299.27,0.000837559
299.28,0.000837577
299.29,0.000837596
299.3,0.000837615
299.31,0.000837633
299.32,0.000837652
299.33,0.000837671
299.34,0.000837689
299.35,0.000837708
299.36,0.000837727
299.37,0.000837745
299.38,0.000837764
299.39,0.000837783
299.4,0.000837801
299.41,0.00083782
299.42,0.000837839
299.43,0.000837857
299.44,0.000837876
299.45,0.000837895
299.46,0.000837913
299.47,0.000837932
299.48,0.000837951
299.49,0.000837969
299.5,0.000837988
299.51,0.000838007
299.52,0.000838025
299.53,0.000838044
299.54,0.000838063
299.55,0.000838081
299.56,0.0008381
299.57,0.000838119
299.58,0.000838137
299.59,0.000838156
299.6,0.000838175
299.61,0.000838193
299.62,0.000838212
299.63,0.000838231
299.64,0.000838249
299.65,0.000838268
299.66,0.000838287
299.67,0.000838305
299.68,0.000838324
299.69,0.000838343
299.7,0.000838361
299.71,0.00083838
299.72,0.000838399
299.73,0.000838417
299.74,0.000838436
299.75,0.000838454
299.76,0.000838473
299.77,0.000838492
299.78,0.00083851
299.79,0.000838529
299.8,0.000838548
299.81,0.000838566
299.82,0.000838585
299.83,0.000838604
299.84,0.000838622
299.85,0.000838641
299.86,0.000838659
299.87,0.000838678
299.88,0.000838697
299.89,0.000838715
299.9,0.000838734
299.91,0.000838753
299.92,0.000838771
299.93,0.00083879
299.94,0.000838808
299.95,0.000838827
299.96,0.000838846
299.97,0.000838864
299.98,0.000838883
299.99,0.000838902
300,0.00083892
300.01,0.000838939
300.02,0.000838957
300.03,0.000838976
300.04,0.000838995
300.05,0.000839013
300.06,0.000839032
300.07,0.000839051
300.08,0.000839069
300.09,0.000839088
300.1,0.000839106
300.11,0.000839125
300.12,0.000839144
300.13,0.000839162
300.14,0.000839181
300.15,0.000839199
300.16,0.000839218
300.17,0.000839237
300.18,0.000839255
300.19,0.000839274
300.2,0.000839292
300.21,0.000839311
300.22,0.00083933
300.23,0.000839348
300.24,0.000839367
300.25,0.000839385
300.26,0.000839404
300.27,0.000839422
300.28,0.000839441
300.29,0.00083946
300.3,0.000839478
300.31,0.000839497
300.32,0.000839515
300.33,0.000839534
300.34,0.000839553
300.35,0.000839571
300.36,0.00083959
300.37,0.000839608
300.38,0.000839627
300.39,0.000839646
300.4,0.000839664
300.41,0.000839683
300.42,0.000839701
300.43,0.00083972
300.44,0.000839738
300.45,0.000839757
300.46,0.000839776
300.47,0.000839794
300.48,0.000839813
300.49,0.000839831
300.5,0.00083985
300.51,0.000839868
300.52,0.000839887
300.53,0.000839906
300.54,0.000839924
300.55,0.000839943
300.56,0.000839961
300.57,0.00083998
300.58,0.000839998
300.59,0.000840017
300.6,0.000840036
300.61,0.000840054
300.62,0.000840073
300.63,0.000840091
300.64,0.00084011
300.65,0.000840128
300.66,0.000840147
300.67,0.000840165
300.68,0.000840184
300.69,0.000840203
300.7,0.000840221
300.71,0.00084024
300.72,0.000840258
300.73,0.000840277
300.74,0.000840295
300.75,0.000840314
300.76,0.000840332
300.77,0.000840351
300.78,0.00084037
300.79,0.000840388
300.8,0.000840407
300.81,0.000840425
300.82,0.000840444
300.83,0.000840462
300.84,0.000840481
300.85,0.000840499
300.86,0.000840518
300.87,0.000840537
300.88,0.000840555
300.89,0.000840574
300.9,0.000840592
300.91,0.000840611
300.92,0.000840629
300.93,0.000840648
300.94,0.000840666
300.95,0.000840685
300.96,0.000840704
300.97,0.000840722
300.98,0.000840741
300.99,0.000840759
301,0.000840778
301.01,0.000840796
301.02,0.000840815
301.03,0.000840833
301.04,0.000840852
301.05,0.00084087
301.06,0.000840889
301.07,0.000840907
301.08,0.000840926
301.09,0.000840944
301.1,0.000840963
301.11,0.000840981
301.12,0.000841
301.13,0.000841018
301.14,0.000841037
301.15,0.000841056
301.16,0.000841074
301.17,0.000841093
301.18,0.000841111
301.19,0.00084113
301.2,0.000841148
301.21,0.000841167
301.22,0.000841185
301.23,0.000841204
301.24,0.000841222
301.25,0.000841241
301.26,0.000841259
301.27,0.000841278
301.28,0.000841296
301.29,0.000841315
301.3,0.000841333
301.31,0.000841352
301.32,0.00084137
301.33,0.000841389
301.34,0.000841407
301.35,0.000841426
301.36,0.000841444
301.37,0.000841463
301.38,0.000841481
301.39,0.0008415
301.4,0.000841518
301.41,0.000841537
301.42,0.000841555
301.43,0.000841574
301.44,0.000841592
301.45,0.000841611
301.46,0.000841629
301.47,0.000841648
301.48,0.000841666
301.49,0.000841685
301.5,0.000841703
301.51,0.000841722
301.52,0.00084174
301.53,0.000841759
301.54,0.000841777
301.55,0.000841796
301.56,0.000841814
301.57,0.000841833
301.58,0.000841851
301.59,0.00084187
301.6,0.000841888
301.61,0.000841907
301.62,0.000841925
301.63,0.000841944
301.64,0.000841962
301.65,0.000841981
301.66,0.000841999
301.67,0.000842017
301.68,0.000842036
301.69,0.000842054
301.7,0.000842073
301.71,0.000842091
301.72,0.00084211
301.73,0.000842128
301.74,0.000842147
301.75,0.000842165
301.76,0.000842184
301.77,0.000842202
301.78,0.000842221
301.79,0.000842239
301.8,0.000842258
301.81,0.000842276
301.82,0.000842294
301.83,0.000842313
301.84,0.000842331
301.85,0.00084235
301.86,0.000842368
301.87,0.000842387
301.88,0.000842405
301.89,0.000842424
301.9,0.000842442
301.91,0.000842461
301.92,0.000842479
301.93,0.000842497
301.94,0.000842516
301.95,0.000842534
301.96,0.000842553
301.97,0.000842571
301.98,0.00084259
301.99,0.000842608
302,0.000842627
302.01,0.000842645
302.02,0.000842664
302.03,0.000842682
302.04,0.0008427
302.05,0.000842719
302.06,0.000842737
302.07,0.000842756
302.08,0.000842774
302.09,0.000842793
302.1,0.000842811
302.11,0.00084283
302.12,0.000842848
302.13,0.000842866
302.14,0.000842885
302.15,0.000842903
302.16,0.000842922
302.17,0.00084294
302.18,0.000842959
302.19,0.000842977
302.2,0.000842995
302.21,0.000843014
302.22,0.000843032
302.23,0.000843051
302.24,0.000843069
302.25,0.000843088
302.26,0.000843106
302.27,0.000843124
302.28,0.000843143
302.29,0.000843161
302.3,0.00084318
302.31,0.000843198
302.32,0.000843217
302.33,0.000843235
302.34,0.000843253
302.35,0.000843272
302.36,0.00084329
302.37,0.000843309
302.38,0.000843327
302.39,0.000843345
302.4,0.000843364
302.41,0.000843382
302.42,0.000843401
302.43,0.000843419
302.44,0.000843438
302.45,0.000843456
302.46,0.000843474
302.47,0.000843493
302.48,0.000843511
302.49,0.00084353
302.5,0.000843548
302.51,0.000843566
302.52,0.000843585
302.53,0.000843603
302.54,0.000843622
302.55,0.00084364
302.56,0.000843658
302.57,0.000843677
302.58,0.000843695
302.59,0.000843714
302.6,0.000843732
302.61,0.00084375
302.62,0.000843769
302.63,0.000843787
302.64,0.000843806
302.65,0.000843824
302.66,0.000843842
302.67,0.000843861
302.68,0.000843879
302.69,0.000843898
302.7,0.000843916
302.71,0.000843934
302.72,0.000843953
302.73,0.000843971
302.74,0.000843989
302.75,0.000844008
302.76,0.000844026
302.77,0.000844045
302.78,0.000844063
302.79,0.000844081
302.8,0.0008441
302.81,0.000844118
302.82,0.000844137
302.83,0.000844155
302.84,0.000844173
302.85,0.000844192
302.86,0.00084421
302.87,0.000844228
302.88,0.000844247
302.89,0.000844265
302.9,0.000844284
302.91,0.000844302
302.92,0.00084432
302.93,0.000844339
302.94,0.000844357
302.95,0.000844375
302.96,0.000844394
302.97,0.000844412
302.98,0.000844431
302.99,0.000844449
303,0.000844467
303.01,0.000844486
303.02,0.000844504
303.03,0.000844522
303.04,0.000844541
303.05,0.000844559
303.06,0.000844578
303.07,0.000844596
303.08,0.000844614
303.09,0.000844633
303.1,0.000844651
303.11,0.000844669
303.12,0.000844688
303.13,0.000844706
303.14,0.000844724
303.15,0.000844743
303.16,0.000844761
303.17,0.00084478
303.18,0.000844798
303.19,0.000844816
303.2,0.000844835
303.21,0.000844853
303.22,0.000844871
303.23,0.00084489
303.24,0.000844908
303.25,0.000844926
303.26,0.000844945
303.27,0.000844963
303.28,0.000844982
303.29,0.000845
303.3,0.000845018
303.31,0.000845037
303.32,0.000845055
303.33,0.000845073
303.34,0.000845092
303.35,0.00084511
303.36,0.000845128
303.37,0.000845147
303.38,0.000845165
303.39,0.000845183
303.4,0.000845202
303.41,0.00084522
303.42,0.000845238
303.43,0.000845257
303.44,0.000845275
303.45,0.000845293
303.46,0.000845312
303.47,0.00084533
303.48,0.000845348
303.49,0.000845367
303.5,0.000845385
303.51,0.000845403
303.52,0.000845422
303.53,0.00084544
303.54,0.000845458
303.55,0.000845477
303.56,0.000845495
303.57,0.000845513
303.58,0.000845532
303.59,0.00084555
303.6,0.000845568
303.61,0.000845587
303.62,0.000845605
303.63,0.000845623
303.64,0.000845642
303.65,0.00084566
303.66,0.000845678
303.67,0.000845696
303.68,0.000845715
303.69,0.000845733
303.7,0.000845751
303.71,0.00084577
303.72,0.000845788
303.73,0.000845806
303.74,0.000845825
303.75,0.000845843
303.76,0.000845861
303.77,0.000845879
303.78,0.000845898
303.79,0.000845916
303.8,0.000845934
303.81,0.000845953
303.82,0.000845971
303.83,0.000845989
303.84,0.000846008
303.85,0.000846026
303.86,0.000846044
303.87,0.000846062
303.88,0.000846081
303.89,0.000846099
303.9,0.000846117
303.91,0.000846136
303.92,0.000846154
303.93,0.000846172
303.94,0.000846191
303.95,0.000846209
303.96,0.000846227
303.97,0.000846245
303.98,0.000846264
303.99,0.000846282
304,0.0008463
304.01,0.000846319
304.02,0.000846337
304.03,0.000846355
304.04,0.000846374
304.05,0.000846392
304.06,0.00084641
304.07,0.000846428
304.08,0.000846447
304.09,0.000846465
304.1,0.000846483
304.11,0.000846502
304.12,0.00084652
304.13,0.000846538
304.14,0.000846556
304.15,0.000846575
304.16,0.000846593
304.17,0.000846611
304.18,0.00084663
304.19,0.000846648
304.2,0.000846666
304.21,0.000846684
304.22,0.000846703
304.23,0.000846721
304.24,0.000846739
304.25,0.000846757
304.26,0.000846776
304.27,0.000846794
304.28,0.000846812
304.29,0.000846831
304.3,0.000846849
304.31,0.000846867
304.32,0.000846885
304.33,0.000846904
304.34,0.000846922
304.35,0.00084694
304.36,0.000846958
304.37,0.000846977
304.38,0.000846995
304.39,0.000847013
304.4,0.000847032
304.41,0.00084705
304.42,0.000847068
304.43,0.000847086
304.44,0.000847105
304.45,0.000847123
304.46,0.000847141
304.47,0.000847159
304.48,0.000847178
304.49,0.000847196
304.5,0.000847214
304.51,0.000847232
304.52,0.000847251
304.53,0.000847269
304.54,0.000847287
304.55,0.000847305
304.56,0.000847324
304.57,0.000847342
304.58,0.00084736
304.59,0.000847378
304.6,0.000847396
304.61,0.000847415
304.62,0.000847433
304.63,0.000847451
304.64,0.000847469
304.65,0.000847488
304.66,0.000847506
304.67,0.000847524
304.68,0.000847542
304.69,0.000847561
304.7,0.000847579
304.71,0.000847597
304.72,0.000847615
304.73,0.000847633
304.74,0.000847652
304.75,0.00084767
304.76,0.000847688
304.77,0.000847706
304.78,0.000847725
304.79,0.000847743
304.8,0.000847761
304.81,0.000847779
304.82,0.000847797
304.83,0.000847816
304.84,0.000847834
304.85,0.000847852
304.86,0.00084787
304.87,0.000847889
304.88,0.000847907
304.89,0.000847925
304.9,0.000847943
304.91,0.000847961
304.92,0.00084798
304.93,0.000847998
304.94,0.000848016
304.95,0.000848034
304.96,0.000848053
304.97,0.000848071
304.98,0.000848089
304.99,0.000848107
305,0.000848125
305.01,0.000848144
305.02,0.000848162
305.03,0.00084818
305.04,0.000848198
305.05,0.000848217
305.06,0.000848235
305.07,0.000848253
305.08,0.000848271
305.09,0.000848289
305.1,0.000848308
305.11,0.000848326
305.12,0.000848344
305.13,0.000848362
305.14,0.00084838
305.15,0.000848399
305.16,0.000848417
305.17,0.000848435
305.18,0.000848453
305.19,0.000848471
305.2,0.00084849
305.21,0.000848508
305.22,0.000848526
305.23,0.000848544
305.24,0.000848562
305.25,0.000848581
305.26,0.000848599
305.27,0.000848617
305.28,0.000848635
305.29,0.000848653
305.3,0.000848672
305.31,0.00084869
305.32,0.000848708
305.33,0.000848726
305.34,0.000848744
305.35,0.000848763
305.36,0.000848781
305.37,0.000848799
305.38,0.000848817
305.39,0.000848835
305.4,0.000848853
305.41,0.000848872
305.42,0.00084889
305.43,0.000848908
305.44,0.000848926
305.45,0.000848944
305.46,0.000848963
305.47,0.000848981
305.48,0.000848999
305.49,0.000849017
305.5,0.000849035
305.51,0.000849053
305.52,0.000849072
305.53,0.00084909
305.54,0.000849108
305.55,0.000849126
305.56,0.000849144
305.57,0.000849162
305.58,0.000849181
305.59,0.000849199
305.6,0.000849217
305.61,0.000849235
305.62,0.000849253
305.63,0.000849271
305.64,0.00084929
305.65,0.000849308
305.66,0.000849326
305.67,0.000849344
305.68,0.000849362
305.69,0.000849381
305.7,0.000849399
305.71,0.000849417
305.72,0.000849435
305.73,0.000849453
305.74,0.000849471
305.75,0.00084949
305.76,0.000849508
305.77,0.000849526
305.78,0.000849544
305.79,0.000849562
305.8,0.00084958
305.81,0.000849599
305.82,0.000849617
305.83,0.000849635
305.84,0.000849653
305.85,0.000849671
305.86,0.000849689
305.87,0.000849707
305.88,0.000849726
305.89,0.000849744
305.9,0.000849762
305.91,0.00084978
305.92,0.000849798
305.93,0.000849816
305.94,0.000849835
305.95,0.000849853
305.96,0.000849871
305.97,0.000849889
305.98,0.000849907
305.99,0.000849925
306,0.000849944
306.01,0.000849962
306.02,0.00084998
306.03,0.000849998
306.04,0.000850016
306.05,0.000850034
306.06,0.000850053
306.07,0.000850071
306.08,0.000850089
306.09,0.000850107
306.1,0.000850125
306.11,0.000850143
306.12,0.000850161
306.13,0.00085018
306.14,0.000850198
306.15,0.000850216
306.16,0.000850234
306.17,0.000850252
306.18,0.00085027
306.19,0.000850289
306.2,0.000850307
306.21,0.000850325
306.22,0.000850343
306.23,0.000850361
306.24,0.000850379
306.25,0.000850398
306.26,0.000850416
306.27,0.000850434
306.28,0.000850452
306.29,0.00085047
306.3,0.000850488
306.31,0.000850506
306.32,0.000850525
306.33,0.000850543
306.34,0.000850561
306.35,0.000850579
306.36,0.000850597
306.37,0.000850615
306.38,0.000850633
306.39,0.000850652
306.4,0.00085067
306.41,0.000850688
306.42,0.000850706
306.43,0.000850724
306.44,0.000850742
306.45,0.00085076
306.46,0.000850779
306.47,0.000850797
306.48,0.000850815
306.49,0.000850833
306.5,0.000850851
306.51,0.000850869
306.52,0.000850887
306.53,0.000850905
306.54,0.000850924
306.55,0.000850942
306.56,0.00085096
306.57,0.000850978
306.58,0.000850996
306.59,0.000851014
306.6,0.000851032
306.61,0.00085105
306.62,0.000851069
306.63,0.000851087
306.64,0.000851105
306.65,0.000851123
306.66,0.000851141
306.67,0.000851159
306.68,0.000851177
306.69,0.000851195
306.7,0.000851214
306.71,0.000851232
306.72,0.00085125
306.73,0.000851268
306.74,0.000851286
306.75,0.000851304
306.76,0.000851322
306.77,0.00085134
306.78,0.000851358
306.79,0.000851377
306.8,0.000851395
306.81,0.000851413
306.82,0.000851431
306.83,0.000851449
306.84,0.000851467
306.85,0.000851485
306.86,0.000851503
306.87,0.000851521
306.88,0.00085154
306.89,0.000851558
306.9,0.000851576
306.91,0.000851594
306.92,0.000851612
306.93,0.00085163
306.94,0.000851648
306.95,0.000851666
306.96,0.000851684
306.97,0.000851703
306.98,0.000851721
306.99,0.000851739
307,0.000851757
307.01,0.000851775
307.02,0.000851793
307.03,0.000851811
307.04,0.000851829
307.05,0.000851847
307.06,0.000851866
307.07,0.000851884
307.08,0.000851902
307.09,0.00085192
307.1,0.000851938
307.11,0.000851956
307.12,0.000851974
307.13,0.000851992
307.14,0.00085201
307.15,0.000852028
307.16,0.000852047
307.17,0.000852065
307.18,0.000852083
307.19,0.000852101
307.2,0.000852119
307.21,0.000852137
307.22,0.000852155
307.23,0.000852173
307.24,0.000852191
307.25,0.000852209
307.26,0.000852228
307.27,0.000852246
307.28,0.000852264
307.29,0.000852282
307.3,0.0008523
307.31,0.000852318
307.32,0.000852336
307.33,0.000852354
307.34,0.000852372
307.35,0.00085239
307.36,0.000852409
307.37,0.000852427
307.38,0.000852445
307.39,0.000852463
307.4,0.000852481
307.41,0.000852499
307.42,0.000852517
307.43,0.000852535
307.44,0.000852553
307.45,0.000852571
307.46,0.000852589
307.47,0.000852607
307.48,0.000852626
307.49,0.000852644
307.5,0.000852662
307.51,0.00085268
307.52,0.000852698
307.53,0.000852716
307.54,0.000852734
307.55,0.000852752
307.56,0.00085277
307.57,0.000852788
307.58,0.000852806
307.59,0.000852824
307.6,0.000852843
307.61,0.000852861
307.62,0.000852879
307.63,0.000852897
307.64,0.000852915
307.65,0.000852933
307.66,0.000852951
307.67,0.000852969
307.68,0.000852987
307.69,0.000853005
307.7,0.000853023
307.71,0.000853041
307.72,0.000853059
307.73,0.000853078
307.74,0.000853096
307.75,0.000853114
307.76,0.000853132
307.77,0.00085315
307.78,0.000853168
307.79,0.000853186
307.8,0.000853204
307.81,0.000853222
307.82,0.00085324
307.83,0.000853258
307.84,0.000853276
307.85,0.000853295
307.86,0.000853313
307.87,0.000853331
307.88,0.000853349
307.89,0.000853367
307.9,0.000853385
307.91,0.000853403
307.92,0.000853421
307.93,0.000853439
307.94,0.000853457
307.95,0.000853475
307.96,0.000853493
307.97,0.000853512
307.98,0.00085353
307.99,0.000853548
308,0.000853566
308.01,0.000853584
308.02,0.000853602
308.03,0.00085362
308.04,0.000853638
308.05,0.000853656
308.06,0.000853674
308.07,0.000853692
308.08,0.00085371
308.09,0.000853729
308.1,0.000853747
308.11,0.000853765
308.12,0.000853783
308.13,0.000853801
308.14,0.000853819
308.15,0.000853837
308.16,0.000853855
308.17,0.000853873
308.18,0.000853891
308.19,0.000853909
308.2,0.000853927
308.21,0.000853945
308.22,0.000853964
308.23,0.000853982
308.24,0.000854
308.25,0.000854018
308.26,0.000854036
308.27,0.000854054
308.28,0.000854072
308.29,0.00085409
308.3,0.000854108
308.31,0.000854126
308.32,0.000854144
308.33,0.000854162
308.34,0.00085418
308.35,0.000854198
308.36,0.000854217
308.37,0.000854235
308.38,0.000854253
308.39,0.000854271
308.4,0.000854289
308.41,0.000854307
308.42,0.000854325
308.43,0.000854343
308.44,0.000854361
308.45,0.000854379
308.46,0.000854397
308.47,0.000854415
308.48,0.000854433
308.49,0.000854451
308.5,0.00085447
308.51,0.000854488
308.52,0.000854506
308.53,0.000854524
308.54,0.000854542
308.55,0.00085456
308.56,0.000854578
308.57,0.000854596
308.58,0.000854614
308.59,0.000854632
308.6,0.00085465
308.61,0.000854668
308.62,0.000854686
308.63,0.000854704
308.64,0.000854722
308.65,0.00085474
308.66,0.000854759
308.67,0.000854777
308.68,0.000854795
308.69,0.000854813
308.7,0.000854831
308.71,0.000854849
308.72,0.000854867
308.73,0.000854885
308.74,0.000854903
308.75,0.000854921
308.76,0.000854939
308.77,0.000854957
308.78,0.000854975
308.79,0.000854993
308.8,0.000855011
308.81,0.000855029
308.82,0.000855047
308.83,0.000855065
308.84,0.000855084
308.85,0.000855102
308.86,0.00085512
308.87,0.000855138
308.88,0.000855156
308.89,0.000855174
308.9,0.000855192
308.91,0.00085521
308.92,0.000855228
308.93,0.000855246
308.94,0.000855264
308.95,0.000855282
308.96,0.0008553
308.97,0.000855318
308.98,0.000855336
308.99,0.000855354
309,0.000855372
309.01,0.00085539
309.02,0.000855408
309.03,0.000855426
309.04,0.000855444
309.05,0.000855462
309.06,0.00085548
309.07,0.000855498
309.08,0.000855516
309.09,0.000855534
309.1,0.000855552
309.11,0.00085557
309.12,0.000855589
309.13,0.000855607
309.14,0.000855625
309.15,0.000855643
309.16,0.000855661
309.17,0.000855679
309.18,0.000855697
309.19,0.000855715
309.2,0.000855733
309.21,0.000855751
309.22,0.000855769
309.23,0.000855787
309.24,0.000855805
309.25,0.000855823
309.26,0.000855841
309.27,0.000855859
309.28,0.000855877
309.29,0.000855895
309.3,0.000855913
309.31,0.000855931
309.32,0.000855949
309.33,0.000855967
309.34,0.000855985
309.35,0.000856003
309.36,0.000856021
309.37,0.000856039
309.38,0.000856057
309.39,0.000856075
309.4,0.000856093
309.41,0.000856111
309.42,0.000856129
309.43,0.000856147
309.44,0.000856165
309.45,0.000856183
309.46,0.000856201
309.47,0.000856219
309.48,0.000856236
309.49,0.000856254
309.5,0.000856272
309.51,0.00085629
309.52,0.000856308
309.53,0.000856326
309.54,0.000856344
309.55,0.000856362
309.56,0.00085638
309.57,0.000856398
309.58,0.000856416
309.59,0.000856434
309.6,0.000856452
309.61,0.00085647
309.62,0.000856488
309.63,0.000856506
309.64,0.000856524
309.65,0.000856542
309.66,0.00085656
309.67,0.000856578
309.68,0.000856596
309.69,0.000856614
309.7,0.000856632
309.71,0.00085665
309.72,0.000856668
309.73,0.000856686
309.74,0.000856704
309.75,0.000856722
309.76,0.00085674
309.77,0.000856758
309.78,0.000856776
309.79,0.000856794
309.8,0.000856812
309.81,0.00085683
309.82,0.000856847
309.83,0.000856865
309.84,0.000856883
309.85,0.000856901
309.86,0.000856919
309.87,0.000856937
309.88,0.000856955
309.89,0.000856973
309.9,0.000856991
309.91,0.000857009
309.92,0.000857027
309.93,0.000857045
309.94,0.000857063
309.95,0.000857081
309.96,0.000857099
309.97,0.000857117
309.98,0.000857135
309.99,0.000857153
310,0.00085717
310.01,0.000857188
310.02,0.000857206
310.03,0.000857224
310.04,0.000857242
310.05,0.00085726
310.06,0.000857278
310.07,0.000857296
310.08,0.000857314
310.09,0.000857332
310.1,0.00085735
310.11,0.000857368
310.12,0.000857386
310.13,0.000857404
310.14,0.000857422
310.15,0.00085744
310.16,0.000857458
310.17,0.000857475
310.18,0.000857493
310.19,0.000857511
310.2,0.000857529
310.21,0.000857547
310.22,0.000857565
310.23,0.000857583
310.24,0.000857601
310.25,0.000857619
310.26,0.000857637
310.27,0.000857655
310.28,0.000857673
310.29,0.000857691
310.3,0.000857709
310.31,0.000857727
310.32,0.000857745
310.33,0.000857762
310.34,0.00085778
310.35,0.000857798
310.36,0.000857816
310.37,0.000857834
310.38,0.000857852
310.39,0.00085787
310.4,0.000857888
310.41,0.000857906
310.42,0.000857924
310.43,0.000857942
310.44,0.00085796
310.45,0.000857978
310.46,0.000857995
310.47,0.000858013
310.48,0.000858031
310.49,0.000858049
310.5,0.000858067
310.51,0.000858085
310.52,0.000858103
310.53,0.000858121
310.54,0.000858139
310.55,0.000858157
310.56,0.000858175
310.57,0.000858192
310.58,0.00085821
310.59,0.000858228
310.6,0.000858246
310.61,0.000858264
310.62,0.000858282
310.63,0.0008583
310.64,0.000858318
310.65,0.000858336
310.66,0.000858354
310.67,0.000858371
310.68,0.000858389
310.69,0.000858407
310.7,0.000858425
310.71,0.000858443
310.72,0.000858461
310.73,0.000858479
310.74,0.000858497
310.75,0.000858515
310.76,0.000858533
310.77,0.00085855
310.78,0.000858568
310.79,0.000858586
310.8,0.000858604
